 EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 10-11-2017
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SANTANDER/PARAYAS, SPAIN (STAID: 3923)
Blended and updated with sources:19990 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  3923, 19990,19581214,   15,    0
  3923, 19990,19581215,   20,    0
  3923, 19990,19581216,    0,    0
  3923, 19990,19581217,    0,    0
  3923, 19990,19581218,    4,    0
  3923, 19990,19581219,    0,    0
  3923, 19990,19581220,    0,    0
  3923, 19990,19581221,    2,    0
  3923, 19990,19581222,  150,    0
  3923, 19990,19581223,  502,    0
  3923, 19990,19581224,   80,    0
  3923, 19990,19581225,  187,    0
  3923, 19990,19581226,  138,    0
  3923, 19990,19581227,   17,    0
  3923, 19990,19581228,    0,    0
  3923, 19990,19581229,    0,    0
  3923, 19990,19581230,    0,    0
  3923, 19990,19581231,  202,    0
  3923, 19990,19590101,   12,    0
  3923, 19990,19590102,  136,    0
  3923, 19990,19590103,   42,    0
  3923, 19990,19590104,    6,    0
  3923, 19990,19590105,    0,    0
  3923, 19990,19590106,   84,    0
  3923, 19990,19590107,  194,    0
  3923, 19990,19590108,  162,    0
  3923, 19990,19590109,    0,    0
  3923, 19990,19590110,    0,    0
  3923, 19990,19590111,    0,    0
  3923, 19990,19590112,    9,    0
  3923, 19990,19590113,   52,    0
  3923, 19990,19590114,   30,    0
  3923, 19990,19590115,  283,    0
  3923, 19990,19590116,   68,    0
  3923, 19990,19590117,    0,    0
  3923, 19990,19590118,    0,    0
  3923, 19990,19590119,    0,    0
  3923, 19990,19590120,    1,    0
  3923, 19990,19590121,    0,    0
  3923, 19990,19590122,    0,    0
  3923, 19990,19590123,    0,    0
  3923, 19990,19590124,    0,    0
  3923, 19990,19590125,    0,    0
  3923, 19990,19590126,    0,    0
  3923, 19990,19590127,    0,    0
  3923, 19990,19590128,    0,    0
  3923, 19990,19590129,    0,    0
  3923, 19990,19590130,    0,    0
  3923, 19990,19590131,    0,    0
  3923, 19990,19590201,    0,    0
  3923, 19990,19590202,    3,    0
  3923, 19990,19590203,    3,    0
  3923, 19990,19590204,   70,    0
  3923, 19990,19590205,    0,    0
  3923, 19990,19590206,    0,    0
  3923, 19990,19590207,    0,    0
  3923, 19990,19590208,    0,    0
  3923, 19990,19590209,    0,    0
  3923, 19990,19590210,   53,    0
  3923, 19990,19590211,   30,    0
  3923, 19990,19590212,    0,    0
  3923, 19990,19590213,    0,    0
  3923, 19990,19590214,    0,    0
  3923, 19990,19590215,    0,    0
  3923, 19990,19590216,    0,    0
  3923, 19990,19590217,    0,    0
  3923, 19990,19590218,    0,    0
  3923, 19990,19590219,    0,    0
  3923, 19990,19590220,    0,    0
  3923, 19990,19590221,    0,    0
  3923, 19990,19590222,    0,    0
  3923, 19990,19590223,    0,    0
  3923, 19990,19590224,    2,    0
  3923, 19990,19590225,   64,    0
  3923, 19990,19590226,    0,    0
  3923, 19990,19590227,    0,    0
  3923, 19990,19590228,    0,    0
  3923, 19990,19590301,    0,    0
  3923, 19990,19590302,    0,    0
  3923, 19990,19590303,    0,    0
  3923, 19990,19590304,    0,    0
  3923, 19990,19590305,    0,    0
  3923, 19990,19590306,    0,    0
  3923, 19990,19590307,    0,    0
  3923, 19990,19590308,    0,    0
  3923, 19990,19590309,    0,    0
  3923, 19990,19590310,   42,    0
  3923, 19990,19590311,  120,    0
  3923, 19990,19590312,  164,    0
  3923, 19990,19590313,    2,    0
  3923, 19990,19590314,    0,    0
  3923, 19990,19590315,    0,    0
  3923, 19990,19590316,    0,    0
  3923, 19990,19590317,    0,    0
  3923, 19990,19590318,    0,    0
  3923, 19990,19590319,    0,    0
  3923, 19990,19590320,   15,    0
  3923, 19990,19590321,    0,    0
  3923, 19990,19590322,    0,    0
  3923, 19990,19590323,    0,    0
  3923, 19990,19590324,    0,    0
  3923, 19990,19590325,   15,    0
  3923, 19990,19590326,   10,    0
  3923, 19990,19590327,  201,    0
  3923, 19990,19590328,   72,    0
  3923, 19990,19590329,   79,    0
  3923, 19990,19590330,  422,    0
  3923, 19990,19590331,   12,    0
  3923, 19990,19590401,    0,    0
  3923, 19990,19590402,    0,    0
  3923, 19990,19590403,    0,    0
  3923, 19990,19590404,    0,    0
  3923, 19990,19590405,    0,    0
  3923, 19990,19590406,    0,    0
  3923, 19990,19590407,    0,    0
  3923, 19990,19590408,  230,    0
  3923, 19990,19590409,   86,    0
  3923, 19990,19590410,    4,    0
  3923, 19990,19590411,    0,    0
  3923, 19990,19590412,    0,    0
  3923, 19990,19590413,    0,    0
  3923, 19990,19590414,    0,    0
  3923, 19990,19590415,   65,    0
  3923, 19990,19590416,  108,    0
  3923, 19990,19590417,   54,    0
  3923, 19990,19590418,    0,    0
  3923, 19990,19590419,    0,    0
  3923, 19990,19590420,    0,    0
  3923, 19990,19590421,    0,    0
  3923, 19990,19590422,    0,    0
  3923, 19990,19590423,  255,    0
  3923, 19990,19590424,    6,    0
  3923, 19990,19590425,    0,    0
  3923, 19990,19590426,   50,    0
  3923, 19990,19590427,    2,    0
  3923, 19990,19590428,  197,    0
  3923, 19990,19590429,   77,    0
  3923, 19990,19590430,  111,    0
  3923, 19990,19590501,    0,    0
  3923, 19990,19590502,    7,    0
  3923, 19990,19590503,    0,    0
  3923, 19990,19590504,    0,    0
  3923, 19990,19590505,   50,    0
  3923, 19990,19590506,    0,    0
  3923, 19990,19590507,   52,    0
  3923, 19990,19590508,   36,    0
  3923, 19990,19590509,   30,    0
  3923, 19990,19590510,    0,    0
  3923, 19990,19590511,   60,    0
  3923, 19990,19590512,   10,    0
  3923, 19990,19590513,    0,    0
  3923, 19990,19590514,    0,    0
  3923, 19990,19590515,    0,    0
  3923, 19990,19590516,    0,    0
  3923, 19990,19590517,   41,    0
  3923, 19990,19590518,   84,    0
  3923, 19990,19590519,   81,    0
  3923, 19990,19590520,  160,    0
  3923, 19990,19590521,   10,    0
  3923, 19990,19590522,   63,    0
  3923, 19990,19590523,   40,    0
  3923, 19990,19590524,    0,    0
  3923, 19990,19590525,    0,    0
  3923, 19990,19590526,    0,    0
  3923, 19990,19590527,   14,    0
  3923, 19990,19590528,   33,    0
  3923, 19990,19590529,    0,    0
  3923, 19990,19590530,    0,    0
  3923, 19990,19590531,    0,    0
  3923, 19990,19590601,    0,    0
  3923, 19990,19590602,    0,    0
  3923, 19990,19590603,    0,    0
  3923, 19990,19590604,   46,    0
  3923, 19990,19590605,  105,    0
  3923, 19990,19590606,  140,    0
  3923, 19990,19590607,   14,    0
  3923, 19990,19590608,    0,    0
  3923, 19990,19590609,   24,    0
  3923, 19990,19590610,    0,    0
  3923, 19990,19590611,    0,    0
  3923, 19990,19590612,    0,    0
  3923, 19990,19590613,    0,    0
  3923, 19990,19590614,    0,    0
  3923, 19990,19590615,    0,    0
  3923, 19990,19590616,    0,    0
  3923, 19990,19590617,    0,    0
  3923, 19990,19590618,   22,    0
  3923, 19990,19590619,    0,    0
  3923, 19990,19590620,    0,    0
  3923, 19990,19590621,    0,    0
  3923, 19990,19590622,   20,    0
  3923, 19990,19590623,   72,    0
  3923, 19990,19590624,    0,    0
  3923, 19990,19590625,   40,    0
  3923, 19990,19590626,    0,    0
  3923, 19990,19590627,    0,    0
  3923, 19990,19590628,   70,    0
  3923, 19990,19590629,   67,    0
  3923, 19990,19590630,    0,    0
  3923, 19990,19590701,    0,    0
  3923, 19990,19590702,    0,    0
  3923, 19990,19590703,    0,    0
  3923, 19990,19590704,    0,    0
  3923, 19990,19590705,    0,    0
  3923, 19990,19590706,    0,    0
  3923, 19990,19590707,    0,    0
  3923, 19990,19590708,    0,    0
  3923, 19990,19590709,  157,    0
  3923, 19990,19590710,   12,    0
  3923, 19990,19590711,    0,    0
  3923, 19990,19590712,   22,    0
  3923, 19990,19590713,    0,    0
  3923, 19990,19590714,    0,    0
  3923, 19990,19590715,    0,    0
  3923, 19990,19590716,    0,    0
  3923, 19990,19590717,   47,    0
  3923, 19990,19590718,   21,    0
  3923, 19990,19590719,    0,    0
  3923, 19990,19590720,    0,    0
  3923, 19990,19590721,    0,    0
  3923, 19990,19590722,   52,    0
  3923, 19990,19590723,   11,    0
  3923, 19990,19590724,    0,    0
  3923, 19990,19590725,    0,    0
  3923, 19990,19590726,   16,    0
  3923, 19990,19590727,   39,    0
  3923, 19990,19590728,   13,    0
  3923, 19990,19590729,   16,    0
  3923, 19990,19590730,  115,    0
  3923, 19990,19590731,   28,    0
  3923, 19990,19590801,    0,    0
  3923, 19990,19590802,    0,    0
  3923, 19990,19590803,    0,    0
  3923, 19990,19590804,    0,    0
  3923, 19990,19590805,    0,    0
  3923, 19990,19590806,   56,    0
  3923, 19990,19590807,   70,    0
  3923, 19990,19590808,  146,    0
  3923, 19990,19590809,  215,    0
  3923, 19990,19590810,  130,    0
  3923, 19990,19590811,    0,    0
  3923, 19990,19590812,    0,    0
  3923, 19990,19590813,   22,    0
  3923, 19990,19590814,   78,    0
  3923, 19990,19590815,    0,    0
  3923, 19990,19590816,    0,    0
  3923, 19990,19590817,    0,    0
  3923, 19990,19590818,    0,    0
  3923, 19990,19590819,    0,    0
  3923, 19990,19590820,  186,    0
  3923, 19990,19590821,  186,    0
  3923, 19990,19590822,   64,    0
  3923, 19990,19590823,    0,    0
  3923, 19990,19590824,    0,    0
  3923, 19990,19590825,    0,    0
  3923, 19990,19590826,    0,    0
  3923, 19990,19590827,    0,    0
  3923, 19990,19590828,    0,    0
  3923, 19990,19590829,    0,    0
  3923, 19990,19590830,  140,    0
  3923, 19990,19590831,    0,    0
  3923, 19990,19590901,    0,    0
  3923, 19990,19590902,    0,    0
  3923, 19990,19590903,    0,    0
  3923, 19990,19590904,    0,    0
  3923, 19990,19590905,    0,    0
  3923, 19990,19590906,    0,    0
  3923, 19990,19590907,    0,    0
  3923, 19990,19590908,    0,    0
  3923, 19990,19590909,    0,    0
  3923, 19990,19590910,    0,    0
  3923, 19990,19590911,  120,    0
  3923, 19990,19590912,   31,    0
  3923, 19990,19590913,    8,    0
  3923, 19990,19590914,    0,    0
  3923, 19990,19590915,   10,    0
  3923, 19990,19590916,    0,    0
  3923, 19990,19590917,    2,    0
  3923, 19990,19590918,    0,    0
  3923, 19990,19590919,   43,    0
  3923, 19990,19590920,    1,    0
  3923, 19990,19590921,    0,    0
  3923, 19990,19590922,    0,    0
  3923, 19990,19590923,   14,    0
  3923, 19990,19590924,  912,    0
  3923, 19990,19590925,    0,    0
  3923, 19990,19590926,  192,    0
  3923, 19990,19590927,   38,    0
  3923, 19990,19590928,    0,    0
  3923, 19990,19590929,    0,    0
  3923, 19990,19590930,    0,    0
  3923, 19990,19591001,    0,    0
  3923, 19990,19591002,    0,    0
  3923, 19990,19591003,    0,    0
  3923, 19990,19591004,    0,    0
  3923, 19990,19591005,    0,    0
  3923, 19990,19591006,  115,    0
  3923, 19990,19591007,    0,    0
  3923, 19990,19591008,    0,    0
  3923, 19990,19591009,  128,    0
  3923, 19990,19591010,    2,    0
  3923, 19990,19591011,    0,    0
  3923, 19990,19591012,    0,    0
  3923, 19990,19591013,    0,    0
  3923, 19990,19591014,    0,    0
  3923, 19990,19591015,    0,    0
  3923, 19990,19591016,    0,    0
  3923, 19990,19591017,   49,    0
  3923, 19990,19591018,    0,    0
  3923, 19990,19591019,  473,    0
  3923, 19990,19591020,  129,    0
  3923, 19990,19591021,    2,    0
  3923, 19990,19591022,    3,    0
  3923, 19990,19591023,    0,    0
  3923, 19990,19591024,    0,    0
  3923, 19990,19591025,   10,    0
  3923, 19990,19591026,    3,    0
  3923, 19990,19591027,  300,    0
  3923, 19990,19591028,  192,    0
  3923, 19990,19591029,   64,    0
  3923, 19990,19591030,  213,    0
  3923, 19990,19591031,   21,    0
  3923, 19990,19591101,    3,    0
  3923, 19990,19591102,    0,    0
  3923, 19990,19591103,   69,    0
  3923, 19990,19591104,    0,    0
  3923, 19990,19591105,   30,    0
  3923, 19990,19591106,   52,    0
  3923, 19990,19591107,    0,    0
  3923, 19990,19591108,    0,    0
  3923, 19990,19591109,   16,    0
  3923, 19990,19591110,  161,    0
  3923, 19990,19591111,  261,    0
  3923, 19990,19591112,  149,    0
  3923, 19990,19591113,  208,    0
  3923, 19990,19591114,  283,    0
  3923, 19990,19591115,   64,    0
  3923, 19990,19591116,   41,    0
  3923, 19990,19591117,  100,    0
  3923, 19990,19591118,    0,    0
  3923, 19990,19591119,    0,    0
  3923, 19990,19591120,    0,    0
  3923, 19990,19591121,   42,    0
  3923, 19990,19591122,   24,    0
  3923, 19990,19591123,    0,    0
  3923, 19990,19591124,    0,    0
  3923, 19990,19591125,    0,    0
  3923, 19990,19591126,  116,    0
  3923, 19990,19591127,    0,    0
  3923, 19990,19591128,   20,    0
  3923, 19990,19591129,   18,    0
  3923, 19990,19591130,-9999,    9
  3923, 19990,19591201,    0,    0
  3923, 19990,19591202,    0,    0
  3923, 19990,19591203,    0,    0
  3923, 19990,19591204,    0,    0
  3923, 19990,19591205,    0,    0
  3923, 19990,19591206,    0,    0
  3923, 19990,19591207,    0,    0
  3923, 19990,19591208,    0,    0
  3923, 19990,19591209,    0,    0
  3923, 19990,19591210,-9999,    9
  3923, 19990,19591211,-9999,    9
  3923, 19990,19591212,-9999,    9
  3923, 19990,19591213,-9999,    9
  3923, 19990,19591214,-9999,    9
  3923, 19990,19591215,-9999,    9
  3923, 19990,19591216,-9999,    9
  3923, 19990,19591217,-9999,    9
  3923, 19990,19591218,-9999,    9
  3923, 19990,19591219,-9999,    9
  3923, 19990,19591220,-9999,    9
  3923, 19990,19591221,-9999,    9
  3923, 19990,19591222,-9999,    9
  3923, 19990,19591223,-9999,    9
  3923, 19990,19591224,-9999,    9
  3923, 19990,19591225,-9999,    9
  3923, 19990,19591226,-9999,    9
  3923, 19990,19591227,-9999,    9
  3923, 19990,19591228,-9999,    9
  3923, 19990,19591229,-9999,    9
  3923, 19990,19591230,-9999,    9
  3923, 19990,19591231,-9999,    9
  3923, 19990,19600101,-9999,    9
  3923, 19990,19600102,-9999,    9
  3923, 19990,19600103,-9999,    9
  3923, 19990,19600104,-9999,    9
  3923, 19990,19600105,-9999,    9
  3923, 19990,19600106,-9999,    9
  3923, 19990,19600107,-9999,    9
  3923, 19990,19600108,-9999,    9
  3923, 19990,19600109,-9999,    9
  3923, 19990,19600110,-9999,    9
  3923, 19990,19600111,-9999,    9
  3923, 19990,19600112,-9999,    9
  3923, 19990,19600113,-9999,    9
  3923, 19990,19600114,-9999,    9
  3923, 19990,19600115,-9999,    9
  3923, 19990,19600116,-9999,    9
  3923, 19990,19600117,-9999,    9
  3923, 19990,19600118,-9999,    9
  3923, 19990,19600119,-9999,    9
  3923, 19990,19600120,-9999,    9
  3923, 19990,19600121,-9999,    9
  3923, 19990,19600122,-9999,    9
  3923, 19990,19600123,-9999,    9
  3923, 19990,19600124,-9999,    9
  3923, 19990,19600125,-9999,    9
  3923, 19990,19600126,-9999,    9
  3923, 19990,19600127,-9999,    9
  3923, 19990,19600128,-9999,    9
  3923, 19990,19600129,-9999,    9
  3923, 19990,19600130,-9999,    9
  3923, 19990,19600131,-9999,    9
  3923, 19990,19600201,    0,    0
  3923, 19990,19600202,    0,    0
  3923, 19990,19600203,    0,    0
  3923, 19990,19600204,   12,    0
  3923, 19990,19600205,  158,    0
  3923, 19990,19600206,   10,    0
  3923, 19990,19600207,   48,    0
  3923, 19990,19600208,    0,    0
  3923, 19990,19600209,    0,    0
  3923, 19990,19600210,    0,    0
  3923, 19990,19600211,    0,    0
  3923, 19990,19600212,   84,    0
  3923, 19990,19600213,    3,    0
  3923, 19990,19600214,    0,    0
  3923, 19990,19600215,    0,    0
  3923, 19990,19600216,    8,    0
  3923, 19990,19600217,    0,    0
  3923, 19990,19600218,   62,    0
  3923, 19990,19600219,    0,    0
  3923, 19990,19600220,    0,    0
  3923, 19990,19600221,    0,    0
  3923, 19990,19600222,   22,    0
  3923, 19990,19600223,    0,    0
  3923, 19990,19600224,    0,    0
  3923, 19990,19600225,    0,    0
  3923, 19990,19600226,    0,    0
  3923, 19990,19600227,    0,    0
  3923, 19990,19600228,    0,    0
  3923, 19990,19600229,   66,    0
  3923, 19990,19600301,   40,    0
  3923, 19990,19600302,    0,    0
  3923, 19990,19600303,    0,    0
  3923, 19990,19600304,    0,    0
  3923, 19990,19600305,   64,    0
  3923, 19990,19600306,   75,    0
  3923, 19990,19600307,   80,    0
  3923, 19990,19600308,   75,    0
  3923, 19990,19600309,    0,    0
  3923, 19990,19600310,    0,    0
  3923, 19990,19600311,    0,    0
  3923, 19990,19600312,   22,    0
  3923, 19990,19600313,    0,    0
  3923, 19990,19600314,   20,    0
  3923, 19990,19600315,   28,    0
  3923, 19990,19600316,   20,    0
  3923, 19990,19600317,   10,    0
  3923, 19990,19600318,    0,    0
  3923, 19990,19600319,    0,    0
  3923, 19990,19600320,    0,    0
  3923, 19990,19600321,    0,    0
  3923, 19990,19600322,    0,    0
  3923, 19990,19600323,    0,    0
  3923, 19990,19600324,    2,    0
  3923, 19990,19600325,    0,    0
  3923, 19990,19600326,    0,    0
  3923, 19990,19600327,  305,    0
  3923, 19990,19600328,   56,    0
  3923, 19990,19600329,   57,    0
  3923, 19990,19600330,   95,    0
  3923, 19990,19600331,  180,    0
  3923, 19990,19600401,    0,    0
  3923, 19990,19600402,    0,    0
  3923, 19990,19600403,    0,    0
  3923, 19990,19600404,    0,    0
  3923, 19990,19600405,    0,    0
  3923, 19990,19600406,    0,    0
  3923, 19990,19600407,    0,    0
  3923, 19990,19600408,    0,    0
  3923, 19990,19600409,    0,    0
  3923, 19990,19600410,    5,    0
  3923, 19990,19600411,   82,    0
  3923, 19990,19600412,    1,    0
  3923, 19990,19600413,   30,    0
  3923, 19990,19600414,   18,    0
  3923, 19990,19600415,    0,    0
  3923, 19990,19600416,   24,    0
  3923, 19990,19600417,    0,    0
  3923, 19990,19600418,    0,    0
  3923, 19990,19600419,  198,    0
  3923, 19990,19600420,   38,    0
  3923, 19990,19600421,    0,    0
  3923, 19990,19600422,    0,    0
  3923, 19990,19600423,    0,    0
  3923, 19990,19600424,    0,    0
  3923, 19990,19600425,    0,    0
  3923, 19990,19600426,    0,    0
  3923, 19990,19600427,    0,    0
  3923, 19990,19600428,    0,    0
  3923, 19990,19600429,    0,    0
  3923, 19990,19600430,    0,    0
  3923, 19990,19600501,    0,    0
  3923, 19990,19600502,    0,    0
  3923, 19990,19600503,    0,    0
  3923, 19990,19600504,    0,    0
  3923, 19990,19600505,    0,    0
  3923, 19990,19600506,    0,    0
  3923, 19990,19600507,    0,    0
  3923, 19990,19600508,    0,    0
  3923, 19990,19600509,    0,    0
  3923, 19990,19600510,   12,    0
  3923, 19990,19600511,   10,    0
  3923, 19990,19600512,    0,    0
  3923, 19990,19600513,    1,    0
  3923, 19990,19600514,  146,    0
  3923, 19990,19600515,    9,    0
  3923, 19990,19600516,    0,    0
  3923, 19990,19600517,    0,    0
  3923, 19990,19600518,  374,    0
  3923, 19990,19600519,  188,    0
  3923, 19990,19600520,    0,    0
  3923, 19990,19600521,    9,    0
  3923, 19990,19600522,    0,    0
  3923, 19990,19600523,    0,    0
  3923, 19990,19600524,    0,    0
  3923, 19990,19600525,    0,    0
  3923, 19990,19600526,    0,    0
  3923, 19990,19600527,    0,    0
  3923, 19990,19600528,    0,    0
  3923, 19990,19600529,    0,    0
  3923, 19990,19600530,    0,    0
  3923, 19990,19600531,    0,    0
  3923, 19990,19600601,    0,    0
  3923, 19990,19600602,    0,    0
  3923, 19990,19600603,    0,    0
  3923, 19990,19600604,   10,    0
  3923, 19990,19600605,  138,    0
  3923, 19990,19600606,    0,    0
  3923, 19990,19600607,    0,    0
  3923, 19990,19600608,    0,    0
  3923, 19990,19600609,    2,    0
  3923, 19990,19600610,   18,    0
  3923, 19990,19600611,    0,    0
  3923, 19990,19600612,   45,    0
  3923, 19990,19600613,   32,    0
  3923, 19990,19600614,    0,    0
  3923, 19990,19600615,    0,    0
  3923, 19990,19600616,    0,    0
  3923, 19990,19600617,    0,    0
  3923, 19990,19600618,    0,    0
  3923, 19990,19600619,    0,    0
  3923, 19990,19600620,    0,    0
  3923, 19990,19600621,    0,    0
  3923, 19990,19600622,    2,    0
  3923, 19990,19600623,   96,    0
  3923, 19990,19600624,  216,    0
  3923, 19990,19600625,  219,    0
  3923, 19990,19600626,    0,    0
  3923, 19990,19600627,    0,    0
  3923, 19990,19600628,    0,    0
  3923, 19990,19600629,    0,    0
  3923, 19990,19600630,    0,    0
  3923, 19990,19600701,    0,    0
  3923, 19990,19600702,    0,    0
  3923, 19990,19600703,    0,    0
  3923, 19990,19600704,    0,    0
  3923, 19990,19600705,   28,    0
  3923, 19990,19600706,   12,    0
  3923, 19990,19600707,  146,    0
  3923, 19990,19600708,   10,    0
  3923, 19990,19600709,    0,    0
  3923, 19990,19600710,   38,    0
  3923, 19990,19600711,   32,    0
  3923, 19990,19600712,    2,    0
  3923, 19990,19600713,    3,    0
  3923, 19990,19600714,   33,    0
  3923, 19990,19600715,    0,    0
  3923, 19990,19600716,    0,    0
  3923, 19990,19600717,   32,    0
  3923, 19990,19600718,    9,    0
  3923, 19990,19600719,    3,    0
  3923, 19990,19600720,    0,    0
  3923, 19990,19600721,    0,    0
  3923, 19990,19600722,    0,    0
  3923, 19990,19600723,   47,    0
  3923, 19990,19600724,   15,    0
  3923, 19990,19600725,    0,    0
  3923, 19990,19600726,   14,    0
  3923, 19990,19600727,    0,    0
  3923, 19990,19600728,    2,    0
  3923, 19990,19600729,   22,    0
  3923, 19990,19600730,  168,    0
  3923, 19990,19600731,   20,    0
  3923, 19990,19600801,    0,    0
  3923, 19990,19600802,    0,    0
  3923, 19990,19600803,    0,    0
  3923, 19990,19600804,   84,    0
  3923, 19990,19600805,    2,    0
  3923, 19990,19600806,   46,    0
  3923, 19990,19600807,   89,    0
  3923, 19990,19600808,  116,    0
  3923, 19990,19600809,    0,    0
  3923, 19990,19600810,    0,    0
  3923, 19990,19600811,  135,    0
  3923, 19990,19600812,    0,    0
  3923, 19990,19600813,   12,    0
  3923, 19990,19600814,    0,    0
  3923, 19990,19600815,    0,    0
  3923, 19990,19600816,    2,    0
  3923, 19990,19600817,   37,    0
  3923, 19990,19600818,  100,    0
  3923, 19990,19600819,    0,    0
  3923, 19990,19600820,    0,    0
  3923, 19990,19600821,    0,    0
  3923, 19990,19600822,    0,    0
  3923, 19990,19600823,    0,    0
  3923, 19990,19600824,    0,    0
  3923, 19990,19600825,    7,    0
  3923, 19990,19600826,    0,    0
  3923, 19990,19600827,    0,    0
  3923, 19990,19600828,    0,    0
  3923, 19990,19600829,    6,    0
  3923, 19990,19600830,    0,    0
  3923, 19990,19600831,    0,    0
  3923, 19990,19600901,   10,    0
  3923, 19990,19600902,    0,    0
  3923, 19990,19600903,   45,    0
  3923, 19990,19600904,  139,    0
  3923, 19990,19600905,    0,    0
  3923, 19990,19600906,    0,    0
  3923, 19990,19600907,   54,    0
  3923, 19990,19600908,    0,    0
  3923, 19990,19600909,    0,    0
  3923, 19990,19600910,    0,    0
  3923, 19990,19600911,    0,    0
  3923, 19990,19600912,    0,    0
  3923, 19990,19600913,    0,    0
  3923, 19990,19600914,   23,    0
  3923, 19990,19600915,  415,    0
  3923, 19990,19600916,  362,    0
  3923, 19990,19600917,  139,    0
  3923, 19990,19600918,  387,    0
  3923, 19990,19600919,   96,    0
  3923, 19990,19600920,    0,    0
  3923, 19990,19600921,    0,    0
  3923, 19990,19600922,    0,    0
  3923, 19990,19600923,    0,    0
  3923, 19990,19600924,    0,    0
  3923, 19990,19600925,    0,    0
  3923, 19990,19600926,   83,    0
  3923, 19990,19600927,    9,    0
  3923, 19990,19600928,  185,    0
  3923, 19990,19600929,   16,    0
  3923, 19990,19600930,    0,    0
  3923, 19990,19601001,    0,    0
  3923, 19990,19601002,    2,    0
  3923, 19990,19601003,   26,    0
  3923, 19990,19601004,    6,    0
  3923, 19990,19601005,   40,    0
  3923, 19990,19601006,    0,    0
  3923, 19990,19601007,    0,    0
  3923, 19990,19601008,   57,    0
  3923, 19990,19601009,  399,    0
  3923, 19990,19601010,  328,    0
  3923, 19990,19601011,  137,    0
  3923, 19990,19601012,   59,    0
  3923, 19990,19601013,   23,    0
  3923, 19990,19601014,   50,    0
  3923, 19990,19601015,   74,    0
  3923, 19990,19601016,   10,    0
  3923, 19990,19601017,    0,    0
  3923, 19990,19601018,    0,    0
  3923, 19990,19601019,  115,    0
  3923, 19990,19601020,   10,    0
  3923, 19990,19601021,   65,    0
  3923, 19990,19601022,    0,    0
  3923, 19990,19601023,    0,    0
  3923, 19990,19601024,  190,    0
  3923, 19990,19601025,    2,    0
  3923, 19990,19601026,    0,    0
  3923, 19990,19601027,    0,    0
  3923, 19990,19601028,  498,    0
  3923, 19990,19601029,    0,    0
  3923, 19990,19601030,    5,    0
  3923, 19990,19601031,    0,    0
  3923, 19990,19601101,    0,    0
  3923, 19990,19601102,    0,    0
  3923, 19990,19601103,    0,    0
  3923, 19990,19601104,  193,    0
  3923, 19990,19601105,   15,    0
  3923, 19990,19601106,  118,    0
  3923, 19990,19601107,    0,    0
  3923, 19990,19601108,   40,    0
  3923, 19990,19601109,   24,    0
  3923, 19990,19601110,  140,    0
  3923, 19990,19601111,    0,    0
  3923, 19990,19601112,    0,    0
  3923, 19990,19601113,    0,    0
  3923, 19990,19601114,    5,    0
  3923, 19990,19601115,   34,    0
  3923, 19990,19601116,   65,    0
  3923, 19990,19601117,    5,    0
  3923, 19990,19601118,   75,    0
  3923, 19990,19601119,    0,    0
  3923, 19990,19601120,    0,    0
  3923, 19990,19601121,  110,    0
  3923, 19990,19601122,   76,    0
  3923, 19990,19601123,   11,    0
  3923, 19990,19601124,   20,    0
  3923, 19990,19601125,    0,    0
  3923, 19990,19601126,    0,    0
  3923, 19990,19601127,  238,    0
  3923, 19990,19601128,   37,    0
  3923, 19990,19601129,    0,    0
  3923, 19990,19601130,    0,    0
  3923, 19990,19601201,   12,    0
  3923, 19990,19601202,  133,    0
  3923, 19990,19601203,   13,    0
  3923, 19990,19601204,    4,    0
  3923, 19990,19601205,  167,    0
  3923, 19990,19601206,   74,    0
  3923, 19990,19601207,  149,    0
  3923, 19990,19601208,  209,    0
  3923, 19990,19601209,  181,    0
  3923, 19990,19601210,   82,    0
  3923, 19990,19601211,   23,    0
  3923, 19990,19601212,    0,    0
  3923, 19990,19601213,   75,    0
  3923, 19990,19601214,   78,    0
  3923, 19990,19601215,  172,    0
  3923, 19990,19601216,   52,    0
  3923, 19990,19601217,   62,    0
  3923, 19990,19601218,   15,    0
  3923, 19990,19601219,  279,    0
  3923, 19990,19601220,  427,    0
  3923, 19990,19601221,  160,    0
  3923, 19990,19601222,  331,    0
  3923, 19990,19601223,   24,    0
  3923, 19990,19601224,  175,    0
  3923, 19990,19601225,   38,    0
  3923, 19990,19601226,  170,    0
  3923, 19990,19601227,  130,    0
  3923, 19990,19601228,  509,    0
  3923, 19990,19601229,   48,    0
  3923, 19990,19601230,  240,    0
  3923, 19990,19601231,  305,    0
